contentid	title	areacode	addr	creationtime	modifiedtime	sigungucode	cat1	cat2	cat3	mapx	mapy	tel	zipcode
125544	김포 문수산성	31	경기도 김포시 월곶면 성동리	20021202090000	20250718090000	8	A02	A0201	A02010200	126.5309125334	37.7421536084		10000
127403	김포 수안산성	31	경기도 김포시 대곶면 율생리	20021202090000	20240610111049	8	A02	A0201	A02010200	126.5889434511	37.6386055916		10039
748486	김해 분산성	36	경상남도 김해시 가야로405번안길 210-162	20090605233657	20240522131258	4	A02	A0201	A02010200	128.8925732743	35.2461457644		50833
2789656	김해읍성	36	경상남도 김해시 분성로335번길 44	20211209001054	20250404144545	4	A02	A0201	A02010200	128.8818966557	35.2377881730		50915
127211	나주 회진성	38	전라남도 나주시 다시면	20020607090000	20241209142345	6	A02	A0201	A02010200	126.6687748944	35.0020648188		58280
127235	남미질부성	35	경상북도 포항시 북구 흥해읍	20021125090000	20241114153205	23	A02	A0201	A02010200	129.3495673907	36.1065045890		37546
1607157	남원 교룡산성	37	전북특별자치도 남원시 산성순환길 714	20120419194652	20250805175009	4	A02	A0201	A02010200	127.3643193161	35.4280313046		55730
1607188	남원읍성	37	전북특별자치도 남원시 동충동	20120419201202	20250318212950	4	A02	A0201	A02010200	127.3773574139	35.4140497794		55748
129636	남포읍성	34	충청남도 보령시 남포면 읍성향교길 19	20070803090000	20241209154815	5	A02	A0201	A02010200	126.6095943002	36.3056238911		33495
1320181	남해 금산 봉수대	36	경상남도 남해군 상주면 보리암로 691	20110630015613	20250407153357	5	A02	A0201	A02010200	128.0050703454	34.7137728082		52432
2798468	노산성	32	강원특별자치도 평창군 평창읍 하리	20211215200833	20250407170718	15	A02	A0201	A02010200	128.3977230849	37.3744526703		25374
1626999	논산 노성산성	34	충청남도 논산시 노성면 송당리	20120510185449	20250711140742	3	A02	A0201	A02010200	127.1237151149	36.2954228643		32902
1620780	논현포대	2	인천광역시 남동구 호구포로 203-31	20120502221523	20250314170247	4	A02	A0201	A02010200	126.7069003852	37.4019157566		21641
125978	단양 온달산성	33	충청북도 단양군 영춘면 하리	20031106090000	20250325144405	2	A02	A0201	A02010200	128.4846718729	37.0576269042		27020
125922	단양 적성	33	충청북도 단양군 단성면 하방리 산3-1	20020402090000	20250421135028	2	A02	A0201	A02010200	128.3217091917	36.9451117651		27025
126407	담양 금성산성	38	전라남도 담양군 용면 도림리	20021118090000	20241104174957	7	A02	A0201	A02010200	127.0356358020	35.3778868757		57301
125962	당진면천읍성	34	충청남도 당진시 면천면 몽산길 14	20021125090000	20240425173341	4	A02	A0201	A02010200	126.6115611332	36.8165290572		31804
128646	당포성 (한탄강 유네스코 세계지질공원)	31	경기도 연천군 미산면 마동로38번길 56	20051110090000	20250808134423	21	A02	A0201	A02010200	126.9880737626	38.0221346645		11047
127270	당포성지	36	경상남도 통영시 산양읍 삼덕리	20040107090000	20241209160331	17	A02	A0201	A02010200	128.3847574221	34.7929651028		53083
128667	대국산성	36	경상남도 남해군 고현면 남치리	20051117090000	20241021181048	5	A02	A0201	A02010200	127.8953945593	34.9008554928		52403
2765240	대정성지	39	제주특별자치도 서귀포시 대정읍 추사로247번길 102	20211101190532	20241021100405	3	A02	A0201	A02010200	126.2607626050	33.2535450929		63505
2569487	덕진산성	31	경기도 파주시 군내면 정자리 13	20181124233836	20250324175015	27	A02	A0201	A02010200	126.7711550825	37.9144794390		10800
127718	독용산성	35	경상북도 성주군 가천면 금봉리	20040225090000	20240617103949	10	A02	A0201	A02010200	128.1270921838	35.8960890247		719-881,1
1595444	동고산성	37	전북특별자치도 전주시 완산구 대성동	20120406190428	20240822111022	12	A02	A0201	A02010200	127.1723152653	35.8109428727		55111
2654613	동래읍성지	6	부산광역시 동래구 칠산동	20200428192838	20250522130357	6	A02	A0201	A02010200	129.0930236281	35.2041041750		47807
2613657	동북공심돈	31	경기도 수원시 팔달구 매향동	20190731010657	20250523091632	13	A02	A0201	A02010200	127.0245163019	37.2894511080		16254
1603677	동십자각	1	서울특별시 종로구 삼청로 1	20120417023854	20240904170420	23	A02	A0201	A02010200	126.9794373301	37.5761337030		03045
125792	두타산성	32	강원특별자치도 동해시 삼화로 538 (삼화동)	20021203090000	20250317120103	3	A02	A0201	A02010200	129.0194506792	37.4634293524		25746
1620590	망양돈대	2	인천광역시 강화군 내가면 외포리	20120502193116	20241209155411	1	A02	A0201	A02010200	126.3745557909	37.7010028786		23054
2765301	망월돈대 및 장성	2	인천광역시 강화군 하점면 망월리 2107번지	20211101194817	20250314111918	1	A02	A0201	A02010200	126.3553786415	37.7416894626		
128283	망이산성	31	경기도 안성시 일죽면	20050202090000	20240603134315	16	A02	A0201	A02010200	127.4892058033	37.0564725081		17532
2568489	명성산성(울음산성)	32	강원특별자치도 철원군 갈말읍 명성산	20181122003240	20240903103516	12	A02	A0201	A02010200	127.3501539683	38.1341254278		24051
2704407	명월성지	39	제주특별자치도 제주시 한림읍 명월리 2236	20210121185302	20250514142809	4	A02	A0201	A02010200	126.2604038055	33.4007843643		
250350	목멱산 봉수대 터	1	서울특별시 중구 예장동	20071024090000	20250319174414	24	A02	A0201	A02010200	126.9875150542	37.5520533130		04628
127525	몽촌토성길	1	서울특별시 송파구 올림픽로 424	20030627090000	20250701144916	18	A02	A0201	A02010200	127.1229758237	37.5209871362		05540
126531	무악산 동봉수대 터	1	서울특별시 서대문구 봉원동	20020510090000	20250529143550	14	A02	A0201	A02010200	126.9472152446	37.5769524746		03721
128546	무양산성(무한성)	31	경기도 안성시 양성면 방신리	20050527090000	20240827112645	16	A02	A0201	A02010200	127.1699685382	37.0357747059		17503
126908	무주 적상산성	37	전북특별자치도 무주군 적상면 괴목리	20021213090000	20240612131207	5	A02	A0201	A02010200	127.6838104366	35.9544772105		55528
742537	무진고성지	5	광주광역시 북구 무진성길 190	20090527224637	20240503152006	4	A02	A0201	A02010200	126.9464157595	35.1644872617		61143
1620640	무태돈대	2	인천광역시 강화군 하점면 창후로	20120502195435	20240614135056	1	A02	A0201	A02010200	126.3550778364	37.7716276295		23015
2792873	밀양읍성	36	경상남도 밀양시 영남루1길 16-11	20211213213142	20250317212804	7	A02	A0201	A02010200	128.7564395511	35.4918128719		50431
2613658	방화수류정(동북각루)	31	경기도 수원시 팔달구 수원천로392번길 44-6	20190731011225	20250729140217	13	A02	A0201	A02010200	127.0180363861	37.2876178712		16254
128062	별망성지	31	경기도 안산시 단원구 초지동	20040312090000	20250318140756	15	A02	A0201	A02010200	126.7979338201	37.2998292100		15614
128796	별방진	39	제주특별자치도 제주시 구좌읍 하도리 3354	20060221090000	20250320150857	4	A02	A0201	A02010200	126.8843912035	33.5262082208		63359
125575	보가산성지(지장산)	31	경기도 포천시 관인면 중리 산251	20020402090000	20250604105612	29	A02	A0201	A02010200	127.1950883114	38.1107114224		11100
125923	보령 충청수영성	34	충청남도 보령시 오천면 소성리	20021203090000	20250812094815	5	A02	A0201	A02010200	126.5228041568	36.4394709310		33412
129642	보령성곽, 보령관아문	34	충청남도 보령시 주포면 보령리	20070807090000	20250328151234	5	A02	A0201	A02010200	126.5895154392	36.4157553548		33414
125989	보은 삼년산성	33	충청북도 보은군 보은읍 성주1길 104	20031106090000	20250709174637	3	A02	A0201	A02010200	127.7421489728	36.4887756376		28938
2613659	봉돈	31	경기도 수원시 팔달구 남수동	20190731011616	20240912105233	13	A02	A0201	A02010200	127.0212140450	37.2815519640		16256
1608662	부산진성	6	부산광역시 동구 자성로 99	20120420225240	20250523090452	5	A02	A0201	A02010200	129.0604644448	35.1357667829		48746
129470	부여 가림성	34	충청남도 부여군 임천면 군사리	20070314090000	20250328151520	6	A02	A0201	A02010200	126.8998127777	36.1971440944		33219
250259	부여 나성 [유네스코 세계유산]	34	충청남도 부여군 부여읍 동문로142번길 100-11	20071017090000	20250724144727	6	A02	A0201	A02010200	126.9410769085	36.2583128119		33162
250258	부여 청마산성	34	충청남도 부여군 부여읍 능산리	20071017090000	20230111112232	6	A02	A0201	A02010200	126.9686127658	36.2795636363		33161
125550	북한산성	31	경기도 고양시 덕양구 북한동	20040216090000	20250721151605	2	A02	A0201	A02010200	126.9612147838	37.6461530122		10582
1619817	분오리돈대	2	인천광역시 강화군 화도면	20120501022302	20240605154824	1	A02	A0201	A02010200	126.4615397794	37.5904589554		23062
126197	사천선진리왜성	36	경상남도 사천시 용현면 선진리	20040202090000	20241204142814	8	A02	A0201	A02010200	128.0411086497	35.0437198028		52537
1622455	사천읍성	36	경상남도 사천시 사천읍 수양공원길 51	20120504202251	20250317102031	8	A02	A0201	A02010200	128.0936474337	35.0841856326		52517
128814	삼랑성(정족산성)	2	인천광역시 강화군 길상면 전등사로 37-41	20060306090000	20240614141103	1	A02	A0201	A02010200	126.4864502499	37.6314879476		23050
129002	상주 금흔리 이부곡 토성	35	경상북도 상주시 사벌국면 금흔리	20060615090000	20241112165815	9	A02	A0201	A02010200	128.2160219089	36.4420451800		37129
