contentid	title	areacode	addr	creationtime	modifiedtime	sigungucode	cat1	cat2	cat3	mapx	mapy	tel	zipcode
2607513	속초관광수산시장 닭강정골목	32	강원특별자치도 속초시 중앙로147번길 16	20190621021802	20250806141740	5	A02	A0203	A02030600	128.5902609257	38.2045712778		24832
3061218	송도꽃게거리	2	인천광역시 연수구 옥련동	20231128181543	20250711143814	8	A02	A0203	A02030600	126.6530465367	37.4171574798		21955
2994877	송리단길	1	서울특별시 송파구 백제고분로43길 23	20230720161035	20250103172737	18	A02	A0203	A02030600	127.1082358354	37.5091382462		05622
1942253	수리조선소길	6	부산광역시 영도구 대평로 42	20140819234533	20250409102900	14	A02	A0203	A02030600	129.0334901970	35.0923794753		49039
2614910	수암골 카페거리	33	충청북도 청주시 상당구 수암로20번길 26 (수동)	20190810020105	20250306093328	10	A02	A0203	A02030600	127.4949667777	36.6450449424		28507
2667588	수원 공방거리	31	경기도 수원시 팔달구 남창동	20200818231946	20250804093534	13	A02	A0203	A02030600	127.0151063344	37.2791132488		16260
2613664	수원통닭거리	31	경기도 수원시 팔달구 정조로800번길 16	20190731012528	20241209153601	13	A02	A0203	A02030600	127.0176394272	37.2794882502		16257
2792555	순천 문화의거리	38	전라남도 순천시 영동길 18	20211213182947	20250315144726	11	A02	A0203	A02030600	127.4827571342	34.9546922812		57941
2950185	시리단길	5	광주광역시 광산구 임방울대로826번길 19-20 (쌍암동)	20230221181832	20250401133539	1	A02	A0203	A02030600	126.8494896971	35.2164158666		62279
699249	신당동 떡볶이타운	1	서울특별시 중구 다산로33길 10-18 (신당동)	20090225203258	20250414174049	24	A02	A0203	A02030600	127.0146067184	37.5630580770		04611
612940	신북 오리촌	31	경기도 포천시 신북면 깊이울로 88	20080821183642	20250328145605	29	A02	A0203	A02030600	127.1794978637	37.9276936139		11136
2661821	신풍리 밭담길	39	제주특별자치도 서귀포시 성산읍 신풍하동로 39	20200702231819	20250403161426	3	A02	A0203	A02030600	126.8405765535	33.3619034434		63636
2650828	신해철거리(성남)	31	경기도 성남시 수내동	20200330235145	20240819171902	12	A02	A0203	A02030600	127.1269493023	37.3657774332		13437
128553	쌈지길	1	서울특별시 종로구 인사동길 44 (관훈동)	20050610090000	20250731134731	23	A02	A0203	A02030600	126.9848674428	37.5743062352		03146
749280	아현동 전골목	1	서울특별시 마포구 굴레방로9길 17	20090608192449	20250109110739	13	A02	A0203	A02030600	126.9547068001	37.5567327368		04116
2611137	안동시장 찜닭골목	35	경상북도 안동시 번영길 30	20190715234052	20250318161042	11	A02	A0203	A02030600	128.7285478280	36.5652601072		36695
3035809	안산다문화음식거리	31	경기도 안산시 단원구 원곡동	20231110095719	20250613113255	15	A02	A0203	A02030600	126.7904142486	37.3290506883		15432
611917	안양중앙시장 곱창골목	31	경기도 안양시 만안구 안양로291번길 34	20080820183254	20250319134541	17	A02	A0203	A02030600	126.9199727659	37.3978922273		14001
998882	안지랑 곱창골목	4	대구광역시 남구 안지랑로16길 67	20100414231220	20250315150632	1	A02	A0203	A02030600	128.5751903786	35.8369094686		42487
2611146	앞산카페거리	4	대구광역시 남구 대명남로 191	20190716010603	20250324141826	1	A02	A0203	A02030600	128.5791122854	35.8358179977		42488
3018572	앤티크거리 보넷길	31	경기도 고양시 일산동구 정발산동	20231006155511	20250417094610	2	A02	A0203	A02030600	126.7837136827	37.6688527486		10363
3041749	양리단길	32	강원특별자치도 양양군 현남면 인구리	20231116144645	20250723131945	7	A02	A0203	A02030600	128.7619971477	37.9689547797		25053
2603494	양림동 펭귄마을공예거리	5	광주광역시 남구 백서로 92-8 (양림동)	20190528022659	20250320092846	2	A02	A0203	A02030600	126.9162912532	35.1402200475		61662
2612107	양천구 로데오거리	1	서울특별시 양천구 목동로25길 23 (신정동)	20190719234921	20250624095916	19	A02	A0203	A02030600	126.8614744420	37.5279899658		07938
2500201	연남동 공방거리	1	서울특별시 마포구 성미산로28길 18	20170718194621	20250402153449	13	A02	A0203	A02030600	126.9236205874	37.5623009774		03984
2784040	연남동끝자락길	1	서울특별시 마포구 성미산로17길	20211201004741	20250610113145	13	A02	A0203	A02030600	126.9170794124	37.5660143173		03974
2613434	연세대 원주캠퍼스길	32	강원특별자치도 원주시 흥업면 무수막1길 44	20190729195810	20250331113050	9	A02	A0203	A02030600	127.9154220340	37.2815543508		26494
264375	연세로	1	서울특별시 서대문구 연세로 일대	20030814231500	20250109164344	14	A02	A0203	A02030600	126.9365529264	37.5557797448		03789
699274	연안부두 밴댕이회무침거리	2	인천광역시 중구 항동7가	20090225210335	20250807172926	10	A02	A0203	A02030600	126.6024111856	37.4561520574		22342
749355	영등포 신길동 홍어거리	1	서울특별시 영등포구 신길로 200-20	20090608193507	20250108131422	20	A02	A0203	A02030600	126.9115453697	37.5105456646		07347
1185331	영산포 홍어거리	38	전라남도 나주시 영산동	20110126201404	20250319192901	6	A02	A0203	A02030600	126.7103907128	34.9999657492		58266
2998487	영주근대역사문화거리	35	경상북도 영주시 영주동	20230817173803	20250723113105	14	A02	A0203	A02030600	128.6238050525	36.8282419556		36077
2912274	영천역 광장	35	경상북도 영천시 완산동	20221118110543	20240621095437	15	A02	A0203	A02030600	128.9392326518	35.9603078197		38894
2798729	옛길따라 평창강 가는길	32	강원특별자치도 평창군 평창읍 찬샘내기2길 99-30	20211215221637	20250320162249	15	A02	A0203	A02030600	128.4157204480	37.4086268463		25369
2615315	오동동 통술거리	36	경상남도 창원시 마산합포구 오동동	20190815002825	20241224141812	16	A02	A0203	A02030600	128.5779823427	35.2074610300		51727
1621447	오리요리의 거리	5	광주광역시 북구 경양로 125	20120503223939	20250808100855	4	A02	A0203	A02030600	126.9057444277	35.1615924556		61252
2997123	오방맛길	6	부산광역시 연제구 고분로 13	20230804091751	20250519172406	13	A02	A0203	A02030600	129.0838110383	35.1859754802		47549
611529	오이도 음식문화거리	31	경기도 시흥시 뒷방울길 80	20080820010523	20240816131909	14	A02	A0203	A02030600	126.6879759092	37.3449414800		15007
3062479	옥단이길	38	전라남도 목포시 마인계터로 31 (죽동)	20231122114446	20240826163125	8	A02	A0203	A02030600	126.3821331353	34.7910505361		58727
3444605	왕십리맛골목	1	서울특별시 성동구 마조로 17 (행당동)	20241213135851	20241226130915	16	A02	A0203	A02030600	127.0408710950	37.5594339699		04760
3489886	왕의 골목여행	31	경기도 수원시 팔달구 남창동	20250509103258	20250509112836	13	A02	A0203	A02030600	127.0126147559	37.2840515209		16260
2611155	외포리 대구탕거리	36	경상남도 거제시 장목면 외포5길 60	20190716020841	20250407095411	1	A02	A0203	A02030600	128.7177745646	34.9393713828		53202
2721231	용두동 쭈꾸미골목	1	서울특별시 동대문구 용두동	20210616001152	20240607160208	11	A02	A0203	A02030600	127.0372154044	37.5759403196		
126495	우이령 숲속문화마을(구 우이동 먹거리마을)	1	서울특별시 강북구 삼양로181길 202 (우이동)	20031029090000	20250321112000	3	A02	A0203	A02030600	127.0062266164	37.6717008489		01000
2708163	우체통거리	37	전북특별자치도 군산시 우체통거리2길 19	20210305190352	20241203155658	2	A02	A0203	A02030600	126.7123878614	35.9854900565		54025
2650751	운림동 미술관거리	5	광주광역시 동구 증심사길 9	20200330195703	20250321144538	3	A02	A0203	A02030600	126.9536992090	35.1342185802		61493
612497	운암뜰 한식거리	31	경기도 오산시 원동	20080820234819	20240610113822	22	A02	A0203	A02030600	127.0753406775	37.1467574174		18149
2502349	울산 문화의거리	7	울산광역시 중구 옥교동	20170804024403	20250326142112	1	A02	A0203	A02030600	129.3217522219	35.5564883371		44530
